51,12.649110640673518
52,4.0
53,3.605551275463989
54,2.0
55,12.165525060596439
56,10.0
57,15.231546211727817
58,5.0
59,1.4142135623730951
60,4.47213595499958
61,4.0
62,9.055385138137417
63,8.54400374531753
64,13.416407864998739
65,11.180339887498949
66,12.041594578792296
67,14.7648230602334
68,18.027756377319946
69,16.1245154965971
70,19.209372712298546
71,15.0
72,21.095023109728988
73,18.384776310850235
74,7.280109889280518
75,3.1622776601683795
76,4.47213595499958
77,8.06225774829855
78,22.825424421026653
79,2.23606797749979
80,10.816653826391969
81,7.280109889280518
82,15.264337522473747
83,8.246211251235321
84,8.06225774829855
85,11.180339887498949
86,12.649110640673518
87,12.529964086141668
88,16.55294535724685
89,10.0
90,10.770329614269007
128,21.2602916254693
129,21.95449840010015
130,20.591260281974
131,23.259406699226016
132,23.769728648009426
133,14.866068747318506
134,25.079872407968907
135,24.20743687382041
136,24.351591323771842
137,28.792360097775937
138,28.600699292150182
139,33.52610922848042
140,31.32091952673165
141,24.515301344262525
142,34.713109915419565
143,32.984845004941285
144,118.35962149314267
145,322.2235249015813
146,327.0550412392385
147,332.00150602068055
171,13.341664064126334
172,7.280109889280518
173,13.45362404707371
174,12.206555615733702
175,10.04987562112089
176,18.384776310850235
177,21.587033144922902
178,17.46424919657298
179,17.0
180,13.416407864998739
181,9.486832980505138
182,12.529964086141668
183,15.652475842498529
184,17.69180601295413
185,22.20360331117452
186,16.64331697709324
187,9.433981132056603
188,14.035668847618199
189,18.110770276274835
226,8.06225774829855
227,17.0
228,5.385164807134504
229,13.45362404707371
230,7.615773105863909
231,8.06225774829855
232,8.48528137423857
233,8.06225774829855
234,6.4031242374328485
235,7.0710678118654755
236,9.219544457292887
237,8.94427190999916
238,10.295630140987
239,8.602325267042627
240,10.0
241,8.0
242,9.486832980505138
243,109.55363982999378
244,153.39491516996253
245,151.08275877809487
275,24.351591323771842
276,17.029386365926403
277,18.439088914585774
278,15.811388300841896
279,17.804493814764857
280,13.416407864998739
281,16.97056274847714
282,17.69180601295413
283,7.211102550927978
284,14.866068747318506
285,12.041594578792296
286,13.601470508735444
287,13.0
288,16.55294535724685
289,13.92838827718412
290,15.0
291,16.64331697709324
292,23.430749027719962
293,107.07940978544848
321,13.038404810405298
322,11.0
323,24.186773244895647
324,18.973665961010276
325,27.073972741361768
326,24.08318915758459
327,20.248456731316587
328,15.132745950421556
329,30.01666203960727
330,25.079872407968907
331,21.02379604162864
332,23.40939982143925
333,19.1049731745428
334,24.020824298928627
335,28.442925306655784
336,23.769728648009426
337,19.6468827043885
338,19.235384061671343
339,16.492422502470642
340,10.44030650891055
341,295.0016949103852
342,340.07205118915607
343,339.0014749230451
373,3.1622776601683795
374,5.385164807134504
375,5.385164807134504
376,9.848857801796104
377,25.709920264364882
378,27.073972741361768
379,32.14031735997639
380,20.024984394500787
381,17.11724276862369
382,24.166091947189145
383,25.96150997149434
384,16.0312195418814
385,27.202941017470888
386,21.95449840010015
387,28.460498941515414
388,33.12099032335839
389,44.294469180700204
390,150.33296378372907
391,338.00591710797016
392,327.0
421,3.0
422,13.601470508735444
423,13.892443989449804
424,10.770329614269007
425,11.40175425099138
426,6.082762530298219
427,10.04987562112089
428,2.23606797749979
429,17.08800749063506
430,15.811388300841896
431,13.0
432,20.223748416156685
433,23.53720459187964
434,24.186773244895647
435,16.492422502470642
436,28.0178514522438
437,29.068883707497267
438,28.071337695236398
439,38.47076812334269
471,11.180339887498949
472,8.48528137423857
473,5.0
474,11.40175425099138
475,8.94427190999916
476,5.830951894845301
477,5.0990195135927845
478,11.0
479,6.082762530298219
480,9.848857801796104
481,3.605551275463989
482,2.8284271247461903
483,2.23606797749979
484,6.082762530298219
485,4.242640687119285
486,5.0
487,11.0
488,16.55294535724685
489,21.213203435596427
