max error,522.3456709880919
min error,71.0
average error,265.3629853284281
median error,270.44038160008574
stdev error,98.9950441953991
Histogram Bins,Histogram Freq
71.0,11
116.134567099,26
161.269134198,15
206.403701296,23
251.538268395,55
296.672835494,31
341.807402593,18
386.941969692,7
432.07653679,9
477.211103889,4
