max error,65.79513659838392
min error,13.601470508735444
average error,36.673115089546435
median error,35.6931365951495
stdev error,13.0601644490063
Histogram Bins,Histogram Freq
13.6014705087,10
18.8208371177,26
24.0402037267,32
29.2595703356,27
34.4789369446,31
39.6983035536,25
44.9176701625,11
50.1370367715,13
55.3564033805,11
60.5757699894,13
