max error,66.2872536767062
min error,2.23606797749979
average error,17.013986647385195
median error,15.0
stdev error,8.403741174504718
Histogram Bins,Histogram Freq
2.23606797749979,15
8.641186547420432,87
15.046305117341072,59
21.451423687261713,23
27.856542257182355,5
34.261660827103,7
40.66677939702363,1
47.07189796694428,0
53.47701653686492,0
59.882135106785555,2
