max error,30.23243291566195
min error,2.0
average error,10.795798398774396
median error,9.486832980505138
stdev error,5.96991474554248
Histogram Bins,Histogram Freq
2.0,26
4.82324329157,46
7.64648658313,45
10.4697298747,34
13.2929731663,8
16.1162164578,19
18.9394597494,10
21.762703041,3
24.5859463325,6
27.4091896241,2
