max error,588.4632528884025
min error,57.38466694161429
average error,158.93903166468874
median error,125.73384588089239
stdev error,85.96209695882953
Histogram Bins,Histogram Freq
57.3846669416,53
110.492525536,72
163.600384131,35
216.708242726,20
269.81610132,15
322.923959915,0
376.03181851,0
429.139677104,1
482.247535699,0
535.355394294,3
