max error,245.69289774024807
min error,2.0
average error,53.11253747247425
median error,42.05948168962618
stdev error,44.96837352623275
Histogram Bins,Histogram Freq
2.0,56
26.369289774,64
50.738579548,43
75.1078693221,12
99.4771590961,14
123.84644887,0
148.215738644,0
172.585028418,4
196.954318192,3
221.323607966,3
