max error,43.278170016764804
min error,2.0
average error,14.897717790559712
median error,14.7648230602334
stdev error,6.976346371607626
Histogram Bins,Histogram Freq
2.0,20
6.12781700168,29
10.2556340034,48
14.383451005,55
18.5112680067,20
22.6390850084,19
26.7669020101,4
30.8947190117,3
35.0225360134,0
39.1503530151,1
