0,0.107117,-0.221481,0.134888,-0.177139,0.120224,-0.200668
1,-0.0168915,-0.113953,0.0201416,-0.0415039,0.0156708,-0.050293
2,0.0017150859999999998,-0.1112334,0.03134459999999999,-0.0627777,0.0253357,-0.07120056
3,-0.007363059999999999,-0.10865627272727273,0.050003063636363636,-0.06330455454545454,0.019183072727272727,-0.08779768181818182
4,-0.006192016,-0.106729,0.05079956,-0.06514587999999998,0.021188340000000003,-0.08681640000000002
5,-0.026632109090909094,-0.08811260909090911,0.023689963636363633,-0.06956340909090908,-0.0009932136363636364,-0.07923334545454545
6,-0.026873779999999996,-0.08108215999999999,0.0151398,-0.06519774,-0.0063720700000000005,-0.07336731999999999
7,-0.027991545454545453,-0.07765754545454547,0.014096345454545457,-0.06155257272727273,-0.006324075454545455,-0.06939420909090908
8,-0.025976560000000003,-0.07611389999999998,0.0126587,-0.05935058000000001,-0.006567381999999999,-0.06771546
9,-0.02329600909090909,-0.0755199,0.013422190909090909,-0.06083125454545453,-0.005545875454545455,-0.06842870909090909
10,-0.021759049999999995,-0.07622985999999998,0.013902260000000003,-0.06609344000000002,-0.004335022,-0.07129976
11,-0.021704100000000004,-0.07734983999999999,0.015310679999999998,-0.06952207999999999,-0.003094482,-0.07343137999999999
12,-0.02201568181818182,-0.07743420909090909,0.01563193636363636,-0.06993935454545454,-0.003114180909090909,-0.07368748181818183
13,-0.02266347272727273,-0.07548107272727272,0.01559587272727273,-0.07113095454545455,-0.003714822727272728,-0.07333789090909092
14,-0.021929920000000006,-0.07570801999999999,0.014627079999999997,-0.07145994,-0.003973388,-0.07363282000000002
15,-0.022122179999999998,-0.07426148,0.013247680000000001,-0.07238466,-0.004696654,-0.07334898000000001
16,-0.015591681818181817,-0.06452248181818182,0.013419409090909091,-0.06972154545454547,-0.0020349668727272724,-0.06697359090909091
17,-0.0133764,-0.06462654545454546,0.01617570909090909,-0.07280521818181819,0.0006963553272727272,-0.06851748181818183
18,-0.014511120000000002,-0.06438902,0.020364379999999994,-0.06619568,0.00579529,-0.06541442
19,-0.01402837272727273,-0.06116279090909093,0.016117445454545458,-0.061282063636363654,0.003191862727272728,-0.061237690909090904
20,-0.01443479090909091,-0.056553227272727276,0.013404163636363637,-0.059424663636363645,-0.00041198738181818183,-0.058012536363636354
21,-0.015457180000000004,-0.05413665000000001,0.01299438,-0.061077879999999994,8.239718e-05,-0.05794222000000001
22,-0.022048940000000003,-0.05302126,0.01124268,-0.060348519999999996,-0.0090911794,-0.05622861999999999
23,-0.023204463636363637,-0.04927062727272727,0.005558374636363637,-0.05293133636363636,-0.01707041818181818,-0.050073790909090914
24,-0.022598260000000002,-0.0456207,0.006484993999999999,-0.051193239999999994,-0.012255875999999997,-0.04755248000000001
25,-0.018950027272727273,-0.04779190909090909,0.012577409090909092,-0.05534086363636364,-0.009909900000000001,-0.049948963636363634
26,-0.0161072,-0.050053410000000007,0.013540650000000001,-0.05582273,-0.0009918204,-0.05299835000000001
27,-0.01360112181818182,-0.051348599999999994,0.017363127272727274,-0.05666837272727272,0.0026841599999999997,-0.05416176363636363
28,-0.0036071770000000005,-0.0520462,0.022262559999999994,-0.05763703000000001,0.009838882000000002,-0.05498657
29,-0.008938870909090908,-0.061735663636363645,0.02252059090909091,-0.06277187272727272,0.004438919999999999,-0.06223228181818183
30,-0.01930695,-0.05674439,0.01790314,-0.06700133,0.0020111089999999996,-0.06262817000000001
31,-0.01566162,-0.055471820000000005,0.01333616,-0.06528322,0.002697752,-0.06167602000000001
32,-0.015819200000000002,-0.051248727272727286,0.013633036363636363,-0.06343772727272727,0.00011097405454545446,-0.05793763636363638
33,-0.016888718181818183,-0.04911248181818181,0.0160287,-0.061501227272727284,-0.0004563771818181817,-0.05530201818181819
34,-0.017868070000000003,-0.04683226999999999,0.01644441,-0.06047668000000002,0.0003723135,-0.05409698
35,-0.009844961999999999,-0.04533998,0.019842520000000002,-0.060046379999999996,0.0059936519999999995,-0.053106679999999996
36,-0.0020002881818181814,-0.045358845454545445,0.021917181818181822,-0.05972567272727272,0.009626912727272728,-0.05233625454545454
37,-0.0048425863636363635,-0.04764346363636363,0.014257254545454545,-0.06304651818181818,0.005185212727272726,-0.0557500818181818
38,-0.018658429,-0.054824819999999996,0.012010219999999999,-0.06227872999999999,-0.0045974729999999995,-0.05821535
39,-0.027426972727272732,-0.05633266363636365,0.012650918181818183,-0.06271223636363638,-0.007985897272727274,-0.059439909090909085
40,-0.024176019999999996,-0.05266267,0.010427868000000003,-0.060386659999999995,-0.007704164999999999,-0.05635375
41,-0.015826399999999997,-0.04584656000000001,0.008886717999999998,-0.05942994,-0.004067994,-0.052313240000000004
42,-0.01595238181818182,-0.04600108181818183,0.009120592727272727,-0.05939136363636363,-0.003738402727272728,-0.05252076363636364
43,-0.017897163636363636,-0.04494823636363637,0.009017944545454544,-0.059248509090909104,-0.004889749999999999,-0.051859081818181815
44,-0.016522230000000002,-0.04644623,0.010414133,-0.061906420000000004,-0.0037368759999999992,-0.053791820000000004
45,-0.01576927272727273,-0.04436424545454546,0.013359763636363637,-0.06477078181818184,-0.0009141412363636362,-0.05477769090909091
46,-0.015766930000000005,-0.045938099999999996,0.013639829999999997,-0.06408845,-0.00029907230000000005,-0.05549314999999999
47,-0.014411236363636363,-0.046001072727272725,0.013845281818181815,-0.06318249090909091,-1.3871527272727289e-05,-0.05476241818181818
48,-0.01404725,-0.04635464,0.01352842,-0.06302796,0.0002960208,-0.05503998000000001
49,-0.01487426,-0.04555358,0.013558959999999998,-0.06268003999999999,-0.00033874576,-0.054309079999999996
50,-0.01691782727272727,-0.04694157272727273,0.015142263636363638,-0.06278853636363636,-0.0007476803636363637,-0.05492887272727273
51,-0.017435245454545452,-0.04825522727272728,0.016005100000000005,-0.06077436363636363,-0.0003454032545454546,-0.054656972727272726
52,-0.0174408,-0.047627269999999985,0.016804490000000002,-0.05874634999999999,0.00014038098,-0.05334319
53,-0.014656060000000002,-0.047808859999999995,0.0157318,-0.05912322,0.0008056625599999999,-0.05357055000000001
54,-0.013510954545454545,-0.04708862727272727,0.014690072727272728,-0.05937888181818181,0.0010667278181818183,-0.05346681818181819
55,-0.0129013,-0.047291549999999995,0.013951119999999997,-0.06086883,0.0016052231999999999,-0.05463560999999999
56,-0.01390489090909091,-0.04645191818181818,0.012971363636363637,-0.06048445454545454,3.4678545454545276e-05,-0.053726199999999995
57,-0.014122009999999999,-0.04601134999999999,0.012232949999999998,-0.06136169,-0.00162964,-0.05329742
58,-0.014537463636363634,-0.04518125454545455,0.0131198,-0.06610937272727274,-6.79709090909091e-05,-0.05615094545454546
59,-0.014532479999999997,-0.04515990999999999,0.01413725,-0.06660308999999999,0.0016693090000000001,-0.05729371000000001
60,-0.013602536363636362,-0.04768511818181818,0.014365463636363636,-0.06742025454545456,0.002187556363636364,-0.05883372727272728
61,-0.014265429999999996,-0.053141780000000007,0.013897719999999999,-0.06851043999999999,0.0009384150000000001,-0.06146545
