max error,36.61966684720111
min error,3.1622776601683795
average error,18.92437206118621
median error,18.601075237738275
stdev error,7.258140771153767
Histogram Bins,Histogram Freq
3.16227766017,10
6.50801657887,12
9.85375549757,20
13.1994944163,39
16.545233335,25
19.8909722537,34
23.2367111724,27
26.5824500911,17
29.9281890098,13
33.2739279285,2
