eye_gaze,1565963356954,21643,2373812326,0.102997,-0.160263,0.981674
eye_gaze,1565963356958,21643,2373812326,0.103012,-0.160278,0.981674
eye_gaze,1565963356962,21643,2373812326,0.103012,-0.160278,0.981674
eye_gaze,1565963356966,21644,2373820657,0.103867,-0.16069,0.981506
eye_gaze,1565963356970,21645,2373828989,0.103867,-0.16069,0.981506
eye_gaze,1565963356974,21645,2373828989,0.104645,-0.160095,0.981537
eye_gaze,1565963356978,21645,2373828989,0.104645,-0.160095,0.981537
eye_gaze,1565963356982,21646,2373837320,0.10466,-0.159882,0.981567
eye_gaze,1565963356986,21646,2373837320,0.10466,-0.159882,0.981567
eye_gaze,1565963356990,21647,2373845652,0.104675,-0.157364,0.981964
eye_gaze,1565963356997,21647,2373845652,0.104675,-0.157364,0.981964
eye_gaze,1565963357002,21648,2373853983,0.104691,-0.156952,0.982025
eye_gaze,1565963357006,21649,2373862315,0.104691,-0.156952,0.982025
eye_gaze,1565963357010,21649,2373862315,0.104691,-0.154465,0.982422
eye_gaze,1565963357014,21650,2373870646,0.105286,-0.154602,0.982346
eye_gaze,1565963357018,21650,2373870646,0.105286,-0.154602,0.982346
eye_gaze,1565963357022,21651,2373878978,0.104095,-0.155624,0.9823
eye_gaze,1565963357026,21651,2373878978,0.104095,-0.155624,0.9823
eye_gaze,1565963357030,21652,2373887309,0.1035,-0.155655,0.982361
eye_gaze,1565963357034,21652,2373887309,0.1035,-0.155655,0.982361
eye_gaze,1565963357038,21652,2373887309,0.10318,-0.156143,0.982315
eye_gaze,1565963357042,21653,2373895641,0.10318,-0.156143,0.982315
eye_gaze,1565963357046,21654,2373903972,0.101944,-0.156357,0.982422
eye_gaze,1565963357050,21654,2373903972,0.101944,-0.156357,0.982422
eye_gaze,1565963357054,21654,2373903972,0.101944,-0.156357,0.982422
eye_gaze,1565963357058,21655,2373912304,0.102936,-0.15744,0.982132
eye_gaze,1565963357062,21655,2373912304,0.102936,-0.15744,0.982132
eye_gaze,1565963357065,21656,2373920635,0.103516,-0.15683,0.982178
eye_gaze,1565963357069,21656,2373920635,0.103516,-0.15683,0.982178
eye_gaze,1565963357073,21657,2373928967,0.103516,-0.156982,0.982147
eye_gaze,1565963357078,21657,2373928967,0.103516,-0.156982,0.982147
eye_gaze,1565963357081,21658,2373937299,0.103516,-0.156921,0.982162
eye_gaze,1565963357085,21658,2373937299,0.103516,-0.156921,0.982162
eye_gaze,1565963357089,21659,2373945630,0.10379,-0.156967,0.982132
eye_gaze,1565963357093,21659,2373945630,0.10379,-0.156967,0.982132
eye_gaze,1565963357097,21660,2373953962,0.104233,-0.155624,0.982285
eye_gaze,1565963357101,21660,2373953962,0.104233,-0.155624,0.982285
eye_gaze,1565963357105,21660,2373953962,0.104233,-0.155624,0.982285
eye_gaze,1565963357109,21661,2373962293,0.104187,-0.15715,0.982056
eye_gaze,1565963357113,21662,2373970625,0.104187,-0.15715,0.982056
eye_gaze,1565963357117,21662,2373970625,0.104187,-0.157181,0.982056
eye_gaze,1565963357121,21663,2373978956,0.104187,-0.157181,0.982056
eye_gaze,1565963357125,21663,2373978956,0.104141,-0.155579,0.982315
eye_gaze,1565963357129,21663,2373978956,0.104141,-0.155579,0.982315
eye_gaze,1565963357133,21664,2373987288,0.105881,-0.155594,0.982117
eye_gaze,1565963357137,21664,2373987288,0.105881,-0.155594,0.982117
eye_gaze,1565963357141,21665,2373995619,0.104202,-0.155746,0.982269
eye_gaze,1565963357145,21666,2374003951,0.104202,-0.155746,0.982269
eye_gaze,1565963357149,21666,2374003951,0.105804,-0.155396,0.982162
eye_gaze,1565963357153,21666,2374003951,0.105804,-0.155396,0.982162
eye_gaze,1565963357157,21667,2374012282,0.106201,-0.155182,0.982147
eye_gaze,1565963357161,21667,2374012282,0.106201,-0.155182,0.982147
eye_gaze,1565963357165,21668,2374020614,0.106476,-0.154068,0.9823
eye_gaze,1565963357169,21668,2374020614,0.106476,-0.154068,0.9823
eye_gaze,1565963357172,21669,2374028945,0.106415,-0.154022,0.982315
eye_gaze,1565963357176,21669,2374028945,0.106415,-0.154022,0.982315
eye_gaze,1565963357180,21670,2374037277,0.106186,-0.153976,0.982346
eye_gaze,1565963357184,21670,2374037277,0.106186,-0.153976,0.982346
eye_gaze,1565963357188,21671,2374045608,0.105698,-0.153595,0.982452
eye_gaze,1565963357192,21671,2374045608,0.105698,-0.153595,0.982452
eye_gaze,1565963357196,21672,2374053940,0.105698,-0.153595,0.982452
eye_gaze,1565963357200,21672,2374053940,0.106369,-0.153275,0.982437
eye_gaze,1565963357204,21672,2374053940,0.106369,-0.153275,0.982437
eye_gaze,1565963357208,21673,2374062271,0.105637,-0.15332,0.982498
eye_gaze,1565963357212,21674,2374070603,0.105637,-0.15332,0.982498
eye_gaze,1565963357216,21674,2374070603,0.105606,-0.153214,0.982529
eye_gaze,1565963357220,21675,2374078934,0.105606,-0.153214,0.982529
eye_gaze,1565963357224,21675,2374078934,0.105606,-0.151794,0.982742
eye_gaze,1565963357228,21675,2374078934,0.105606,-0.151794,0.982742
eye_gaze,1565963357232,21676,2374087266,0.106369,-0.149918,0.982956
eye_gaze,1565963357236,21676,2374087266,0.106369,-0.149918,0.982956
eye_gaze,1565963357241,21677,2374095598,0.106308,-0.149246,0.983063
eye_gaze,1565963357246,21678,2374103929,0.106308,-0.149246,0.983063
eye_gaze,1565963357250,21678,2374103929,0.10553,-0.149292,0.983139
eye_gaze,1565963357254,21679,2374112261,0.10553,-0.149292,0.983139
eye_gaze,1565963357258,21679,2374112261,0.106201,-0.149033,0.983109
eye_gaze,1565963357262,21679,2374112261,0.106201,-0.149033,0.983109
eye_gaze,1565963357266,21680,2374120592,0.106155,-0.148483,0.983185
eye_gaze,1565963357270,21681,2374128924,0.106155,-0.148483,0.983185
eye_gaze,1565963357274,21681,2374128924,0.0940399,-0.150421,0.984131
eye_gaze,1565963357278,21681,2374128924,0.0940399,-0.150421,0.984131
eye_gaze,1565963357282,21682,2374137255,0.0521545,-0.124405,0.990845
eye_gaze,1565963357286,21682,2374137255,0.0521545,-0.124405,0.990845
eye_gaze,1565963357290,21683,2374145587,0.0240326,-0.146957,0.988846
eye_gaze,1565963357294,21683,2374145587,0.0240326,-0.146957,0.988846
eye_gaze,1565963357298,21684,2374153918,0.0115509,-0.141602,0.989853
eye_gaze,1565963357302,21684,2374153918,0.0115509,-0.141602,0.989853
eye_gaze,1565963357305,21685,2374162250,0.0218201,-0.138351,0.990128
eye_gaze,1565963357309,21685,2374162250,0.0218201,-0.138351,0.990128
eye_gaze,1565963357313,21686,2374170581,0.0199738,-0.136566,0.990417
eye_gaze,1565963357317,21686,2374170581,0.0199738,-0.136566,0.990417
eye_gaze,1565963357321,21687,2374178913,0.0164642,-0.135498,0.990631
