max error,55.44366510251645
min error,1.4142135623730951
average error,22.782881241005967
median error,22.67156809750927
stdev error,9.855297542076336
Histogram Bins,Histogram Freq
1.4142135623730951,15
6.81715871638743,13
12.220103870401767,23
17.6230490244161,52
23.025994178430437,43
28.428939332444774,33
33.8318844864591,12
39.23482964047344,5
44.637774794487775,0
50.04071994850211,3
